0,1,2,3,4,5,6
29.0,-2.42,19.85,0.44,12,54,36
27.5,-5.03,19.85,0.34,12,54,37
-8.0,-0.49,-3.19,0.44,12,54,38
-10.0,5.53,-19.2,0.39,12,54,40
-10.0,6.86,-19.2,0.34,12,54,41
-10.0,6.77,-19.2,0.39,12,54,42
29.0,-3.43,19.85,0.48,12,54,43
19.69,-4.62,13.64,0.44,12,54,44
29.0,0.7,19.85,0.44,12,54,45
-10.0,-0.4,-19.2,0.34,12,54,46
-10.0,5.37,-19.2,0.44,12,54,47
-10.0,2.9,-19.2,0.44,12,54,48
29.0,-8.57,19.85,0.48,12,54,49
29.0,-10.99,19.85,0.39,12,54,50
29.0,-4.79,19.85,0.39,12,54,51
-10.0,2.88,-19.2,0.34,12,54,52
-10.0,8.24,-19.2,0.39,12,54,53
8.61,7.6,8.39,0.44,12,54,54
29.0,-9.04,19.85,0.39,12,54,55
24.85,-4.85,17.55,0.44,12,54,56
29.0,-6.2,19.85,0.44,12,54,57
-10.0,1.61,-19.2,0.44,12,54,58
-10.0,6.93,-19.2,0.48,12,54,59
-10.0,-0.53,-19.2,0.29,12,55,0
29.0,-7.89,19.85,0.44,12,55,1
29.0,-12.29,19.85,0.44,12,55,2
29.0,-4.44,19.85,0.48,12,55,3
-10.0,6.23,-19.2,0.44,12,55,4
-10.0,5.22,-19.2,0.44,12,55,5
-10.0,10.05,-19.2,0.34,12,55,6
29.0,-3.11,19.85,0.39,12,55,7
29.0,-3.38,19.85,0.34,12,55,8
29.0,-9.45,19.85,0.39,12,55,9
3.21,3.91,2.43,0.44,12,55,10
-10.0,7.38,-19.2,0.39,12,55,12
-10.0,7.27,-19.2,0.39,12,55,13
29.0,-4.33,19.85,0.48,12,55,14
29.0,-5.99,19.85,0.39,12,55,15
29.0,4.14,19.85,0.48,12,55,16
-10.0,6.66,-19.2,0.44,12,55,17
-10.0,4.52,-19.2,0.39,12,55,18
-10.0,2.56,-19.2,0.44,12,55,19
29.0,-11.53,19.85,0.44,12,55,20
29.0,-14.6,19.85,0.44,12,55,21
29.0,-7.27,19.85,0.48,12,55,22
-10.0,7.63,-19.2,0.44,12,55,23
-10.0,3.75,-19.2,0.48,12,55,24
-10.0,11.77,-19.2,0.44,12,55,25
-10.0,4.47,-12.48,0.39,12,55,26
29.0,-10.65,19.85,0.39,12,55,27
29.0,-3.02,19.85,0.44,12,55,28
-10.0,8.83,-19.2,0.44,12,55,29
-10.0,6.78,-19.2,0.39,12,55,30
-10.0,1.92,-19.2,0.39,12,55,31
29.0,-9.4,19.85,0.39,12,55,32
26.21,-4.94,17.46,0.44,12,55,33
29.0,-7.57,19.85,0.44,12,55,34
-10.0,1.85,-19.2,0.44,12,55,35
-10.0,6.96,-19.2,0.44,12,55,36
-10.0,1.43,-19.2,0.39,12,55,37
29.0,-10.17,19.85,0.34,12,55,38
26.27,-6.45,14.15,0.44,12,55,39
29.0,-7.97,19.85,0.44,12,55,40
-10.0,0.25,-8.03,0.48,12,55,41
-10.0,7.7,-19.2,0.39,12,55,42
-10.0,8.41,-19.2,0.39,12,55,44
29.0,-9.36,19.85,0.44,12,55,45
20.97,-11.04,9.16,0.44,12,55,46
10.08,5.25,7.45,0.44,12,55,47
-10.0,6.79,-19.2,0.48,12,55,48
-10.0,6.93,-19.2,0.34,12,55,49
-10.0,7.81,-19.2,0.48,12,55,50
29.0,-8.09,19.85,0.34,12,55,51
29.0,-17.79,19.85,0.39,12,55,52
29.0,-5.62,19.85,0.44,12,55,53
-10.0,6.17,-19.2,0.44,12,55,54
-10.0,5.73,-19.2,0.44,12,55,55
-10.0,7.7,-19.2,0.44,12,55,56
29.0,-2.0,19.85,0.44,12,55,57
-2.34,-2.39,-1.61,0.44,12,55,58
29.0,-1.82,19.85,0.44,12,55,59
-10.0,9.18,-19.2,0.44,12,56,0
-10.0,6.39,-19.2,0.44,12,56,1
-10.0,10.11,-19.2,0.39,12,56,2
29.0,0.78,19.85,0.39,12,56,3
29.0,-5.0,19.85,0.39,12,56,4
29.0,-1.96,19.85,0.44,12,56,5
-10.0,-1.26,-14.97,0.44,12,56,6
-10.0,7.65,-19.2,0.44,12,56,7
-10.0,0.51,-19.2,0.39,12,56,8
29.0,-2.97,19.85,0.34,12,56,9
29.0,-4.63,19.85,0.44,12,56,10
29.0,-3.77,19.85,0.48,12,56,11
-10.0,4.79,-19.2,0.34,12,56,12
18.04,-2.13,14.73,0.48,12,56,13
-10.0,9.03,-19.2,0.39,12,56,14
29.0,-1.88,19.85,0.39,12,56,16
15.29,-3.83,7.85,0.39,12,56,17
29.0,2.27,19.85,0.39,12,56,18
-10.0,5.85,-19.2,0.48,12,56,19
-10.0,5.86,-19.2,0.44,12,56,20
-10.0,5.06,-19.2,0.48,12,56,21
29.0,-7.08,19.85,0.44,12,56,22
29.0,-8.15,19.85,0.48,12,56,23
28.94,-3.15,19.85,0.39,12,56,24
-10.0,5.92,-16.97,0.44,12,56,25
-10.0,4.84,-19.2,0.48,12,56,26
-10.0,3.52,-7.84,0.44,12,56,27
26.44,-7.35,19.85,0.48,12,56,28
24.92,-6.2,16.23,0.44,12,56,29
-0.27,-2.26,8.15,0.48,12,56,30
-10.0,5.51,-19.2,0.44,12,56,31
-10.0,8.16,-19.2,0.44,12,56,32
-10.0,3.02,-19.2,0.39,12,56,33
29.0,-4.27,19.85,0.44,12,56,34
29.0,-8.9,19.85,0.44,12,56,35
29.0,-3.07,19.85,0.39,12,56,36
-10.0,8.9,-19.2,0.48,12,56,37
-10.0,4.74,-19.2,0.39,12,56,38
-10.0,11.19,-19.2,0.39,12,56,39
27.04,0.86,19.85,0.34,12,56,40
29.0,-3.34,19.85,0.39,12,56,41
29.0,-7.44,19.85,0.44,12,56,42
-10.0,1.98,-9.89,0.44,12,56,43
-10.0,7.08,-19.2,0.39,12,56,44
3.21,4.78,3.72,0.44,12,56,45
29.0,-8.67,19.85,0.44,12,56,46
29.0,-8.99,19.85,0.44,12,56,48
-10.0,6.61,-19.2,0.48,12,56,49
-10.0,10.36,-19.2,0.39,12,56,50
-10.0,5.08,-19.2,0.48,12,56,51
-10.0,3.45,-19.2,0.48,12,56,52
29.0,-6.22,19.85,0.44,12,56,53
29.0,-11.42,19.85,0.44,12,56,54
29.0,-8.15,19.85,0.44,12,56,55
-10.0,9.26,-19.2,0.44,12,56,56
-10.0,4.69,-19.2,0.48,12,56,57
-10.0,2.3,-13.96,0.44,12,56,58
29.0,-5.11,19.85,0.44,12,56,59
29.0,-9.06,19.85,0.39,12,57,0
-10.0,2.57,-11.49,0.44,12,57,1
-10.0,7.71,-19.2,0.48,12,57,2
-10.0,6.44,-19.2,0.44,12,57,3
-10.0,2.88,-19.2,0.39,12,57,4
29.0,-5.38,19.85,0.39,12,57,5
29.0,-7.8,19.85,0.39,12,57,6
29.0,-5.93,19.85,0.44,12,57,7
-10.0,4.12,-19.2,0.48,12,57,8
-10.0,5.4,-19.2,0.44,12,57,9
-10.0,-1.72,-19.2,0.39,12,57,10
29.0,-8.99,19.85,0.44,12,57,11
29.0,-5.17,19.85,0.44,12,57,12
29.0,-5.21,19.85,0.39,12,57,13
-10.0,-2.19,-19.2,0.44,12,57,14
-10.0,4.68,-19.2,0.39,12,57,15
-10.0,8.5,-19.2,0.44,12,57,16
-10.0,0.27,-9.32,0.48,12,57,17
29.0,-4.87,19.85,0.44,12,57,18
-10.0,5.9,-19.2,0.44,12,57,20
-10.0,4.85,-19.2,0.44,12,57,21
-10.0,8.14,-19.2,0.34,12,57,22
-10.0,3.74,-19.2,0.44,12,57,23
29.0,-5.18,19.85,0.39,12,57,24
29.0,-7.72,19.85,0.48,12,57,25
29.0,-4.48,19.85,0.39,12,57,26
-10.0,-0.2,-15.86,0.34,12,57,27
-10.0,7.92,-19.2,0.39,12,57,28
-10.0,-6.29,-16.6,0.39,12,57,29
29.0,-7.5,19.85,0.44,12,57,30
29.0,-8.47,19.85,0.44,12,57,31
29.0,-6.3,19.85,0.39,12,57,32
9.22,9.88,4.57,0.44,12,57,33
-10.0,5.97,-19.2,0.48,12,57,34
-10.0,-4.5,-19.2,0.34,12,57,35
29.0,-4.71,19.85,0.44,12,57,36
29.0,-6.7,19.85,0.39,12,57,37
29.0,-4.63,19.85,0.44,12,57,38
-10.0,4.73,-16.89,0.44,12,57,39
-10.0,5.27,-19.2,0.44,12,57,40
-10.0,1.26,-19.2,0.39,12,57,41
29.0,-4.28,19.85,0.39,12,57,42
29.0,-3.74,19.85,0.44,12,57,43
0.24,-0.17,-0.03,0.39,12,57,44
-10.0,-4.98,-19.2,0.39,12,57,45
-10.0,6.43,-19.2,0.39,12,57,46
-10.0,-0.79,-19.07,0.44,12,57,47
-10.0,2.7,-12.26,0.53,12,57,48
29.0,-6.49,19.85,0.48,12,57,49
-10.0,7.25,-19.2,0.34,12,57,51
-10.0,2.32,-19.2,0.44,12,57,52
-10.0,6.6,-19.2,0.44,12,57,53
-10.0,1.01,-19.2,0.48,12,57,54
29.0,-2.16,19.85,0.39,12,57,55
29.0,-7.41,19.85,0.39,12,57,56
26.62,-2.15,19.85,0.34,12,57,57
-10.0,6.19,-19.2,0.34,12,57,58
-10.0,7.14,-19.2,0.34,12,57,59
-10.0,-9.57,-15.63,0.44,12,58,0
29.0,-7.06,19.85,0.44,12,58,1
27.76,-7.78,19.85,0.44,12,58,2
29.0,-4.4,19.85,0.34,12,58,3
-10.0,1.03,-18.49,0.39,12,58,4
16.9,0.77,7.83,0.39,12,58,5
-10.0,-6.99,-11.73,0.39,12,58,6
29.0,-9.4,19.85,0.34,12,58,7
29.0,-5.57,19.85,0.29,12,58,8
29.0,-9.17,19.85,0.44,12,58,9
-10.0,2.36,-18.78,0.48,12,58,10
-10.0,5.87,-19.2,0.44,12,58,11
-10.0,-2.48,-19.2,0.39,12,58,12
29.0,-7.27,19.85,0.29,12,58,13
29.0,-9.75,19.85,0.44,12,58,14
29.0,-4.8,19.85,0.48,12,58,15
-10.0,8.09,-19.2,0.34,12,58,16
-10.0,4.73,-19.2,0.44,12,58,17
-10.0,-1.54,-13.67,0.39,12,58,18
29.0,-9.18,19.85,0.39,12,58,19
16.24,-2.96,13.6,0.44,12,58,20
-10.0,4.75,-19.2,0.44,12,58,21
-10.0,5.98,-19.2,0.34,12,58,23
-10.0,8.44,-19.2,0.39,12,58,24
-10.0,-4.52,-15.93,0.39,12,58,25
27.75,-4.79,19.85,0.39,12,58,26
29.0,-6.85,19.85,0.44,12,58,27
19.58,-3.38,19.85,0.39,12,58,28
-10.0,-1.86,-14.29,0.39,12,58,29
-10.0,6.18,-19.2,0.39,12,58,30
-10.0,1.44,-19.2,0.48,12,58,31
29.0,-6.66,19.85,0.44,12,58,32
29.0,-7.5,19.85,0.39,12,58,33
25.67,-5.07,19.85,0.39,12,58,34
-10.0,-1.7,-19.2,0.44,12,58,35
16.35,-1.75,14.15,0.39,12,58,36
-10.0,2.99,-19.2,0.44,12,58,37
29.0,-7.79,19.85,0.39,12,58,38
26.34,-5.76,17.87,0.39,12,58,39
29.0,-6.78,19.85,0.48,12,58,40
-10.0,5.28,-18.22,0.39,12,58,41
-10.0,5.9,-19.2,0.34,12,58,42
-10.0,-3.22,-11.97,0.34,12,58,43
29.0,-6.36,19.85,0.39,12,58,44
29.0,-6.59,19.85,0.34,12,58,45
29.0,-8.28,19.85,0.53,12,58,46
-10.0,7.5,-19.2,0.48,12,58,47
-10.0,3.99,-19.2,0.44,12,58,48
-10.0,-2.89,-15.03,0.39,12,58,49
29.0,-7.31,19.85,0.44,12,58,50
29.0,-4.93,19.85,0.39,12,58,51
-10.0,-0.59,-9.02,0.39,12,58,52
-10.0,-1.07,-19.2,0.29,12,58,53
-10.0,7.8,-19.2,0.39,12,58,55
-10.0,1.76,-19.2,0.39,12,58,56
29.0,-6.15,19.85,0.39,12,58,57
29.0,-9.5,19.85,0.34,12,58,58
29.0,-2.01,19.85,0.34,12,58,59
-10.0,6.83,-19.2,0.39,12,59,0
-10.0,4.33,-19.2,0.39,12,59,1
-10.0,-5.96,-17.76,0.48,12,59,2
29.0,-8.01,19.85,0.39,12,59,3
27.97,-10.02,19.85,0.48,12,59,4
29.0,-5.22,19.85,0.39,12,59,5
-10.0,1.97,-19.2,0.39,12,59,6
-10.0,5.93,-19.2,0.34,12,59,7
13.2,3.68,13.62,0.34,12,59,8
29.0,-9.34,19.85,0.39,12,59,9
25.08,-9.99,16.1,0.48,12,59,10
29.0,-5.93,19.85,0.44,12,59,11
-10.0,2.31,-17.91,0.48,12,59,12
-10.0,6.64,-19.2,0.44,12,59,13
-10.0,-0.67,-14.98,0.44,12,59,14
29.0,-7.84,19.85,0.39,12,59,15
29.0,-8.98,19.85,0.29,12,59,16
29.0,-7.63,19.85,0.39,12,59,17
-10.0,6.29,-19.2,0.39,12,59,18
-10.0,6.34,-19.2,0.44,12,59,19
-10.0,4.07,-19.2,0.44,12,59,20
29.0,-5.46,19.85,0.44,12,59,21
29.0,-6.11,19.85,0.39,12,59,22
-0.0,0.46,0.78,0.34,12,59,23
-10.0,3.23,-19.2,0.39,12,59,24
-10.0,7.33,-19.2,0.39,12,59,25
-10.0,2.86,-19.2,0.44,12,59,26
24.75,-1.28,19.85,0.44,12,59,28
24.46,-1.11,13.63,0.48,12,59,29
28.91,-5.96,19.85,0.39,12,59,30
-10.0,-2.68,-19.2,0.48,12,59,31
-10.0,7.25,-19.2,0.48,12,59,32
-10.0,0.84,-19.2,0.44,12,59,33
29.0,-8.14,19.85,0.44,12,59,34
29.0,-15.52,19.85,0.39,12,59,35
29.0,-4.87,19.85,0.39,12,59,36
-10.0,1.95,-19.2,0.34,12,59,37
-10.0,7.47,-19.2,0.39,12,59,38
-10.0,1.61,-19.2,0.39,12,59,39
-10.0,1.58,-7.91,0.39,12,59,40
23.14,-17.81,16.03,0.44,12,59,41
25.96,-4.91,19.85,0.34,12,59,42
-10.0,2.36,-19.2,0.39,12,59,43
-10.0,8.59,-19.2,0.44,12,59,44
-10.0,3.74,-19.2,0.44,12,59,45
29.0,-7.73,19.85,0.44,12,59,46
29.0,-13.69,19.85,0.39,12,59,47
29.0,-4.88,19.85,0.44,12,59,48
-10.0,3.94,-19.2,0.34,12,59,49
-10.0,6.37,-19.2,0.44,12,59,50
-10.0,-2.74,-19.2,0.48,12,59,51
29.0,-4.83,19.85,0.48,12,59,52
16.07,-4.1,8.05,0.34,12,59,53
20.91,-9.12,19.85,0.44,12,59,54
-10.0,4.51,-8.89,0.39,12,59,55
-10.0,7.7,-19.2,0.29,12,59,56
-10.0,-6.48,-14.25,0.44,12,59,57
28.59,-7.26,19.85,0.39,12,59,58
22.0,-1.45,11.0,0.39,13,0,0
29.0,-7.12,19.85,0.39,13,0,1
-10.0,1.44,-15.77,0.39,13,0,2
-10.0,8.42,-19.2,0.44,13,0,3
-10.0,-1.67,-19.2,0.53,13,0,4
27.21,-1.23,19.85,0.44,13,0,5
29.0,-9.95,19.85,0.44,13,0,6
23.56,-6.62,19.85,0.34,13,0,7
-10.0,-2.02,-17.71,0.34,13,0,8
-10.0,8.95,-19.2,0.39,13,0,9
-10.0,1.25,-19.2,0.39,13,0,10
29.0,-7.18,19.85,0.44,13,0,11
-9.07,-1.07,-8.76,0.48,13,0,12
22.71,-6.21,18.71,0.44,13,0,13
-10.0,2.64,-13.6,0.39,13,0,14
-10.0,6.23,-19.2,0.34,13,0,15
-10.0,-3.04,-17.56,0.48,13,0,16
29.0,-8.37,19.85,0.48,13,0,17
29.0,-16.07,19.85,0.48,13,0,18
29.0,-7.56,19.85,0.39,13,0,19
-10.0,5.35,-19.2,0.53,13,0,20
-10.0,6.12,-19.2,0.39,13,0,21
-10.0,4.02,-12.43,0.44,13,0,22
18.99,-7.09,18.5,0.44,13,0,23
24.87,-16.8,17.74,0.44,13,0,24
29.0,-7.14,19.85,0.48,13,0,25
7.18,2.38,8.19,0.39,13,0,26
-10.0,9.49,-19.2,0.39,13,0,27
-10.0,0.77,-14.94,0.48,13,0,28
29.0,-6.67,19.85,0.48,13,0,29
29.0,-10.43,19.85,0.39,13,0,30
18.92,-1.98,19.85,0.44,13,0,32
-10.0,-4.49,-18.76,0.44,13,0,33
-10.0,3.87,-19.2,0.44,13,0,34
-10.0,-1.42,-19.2,0.44,13,0,35
25.51,-1.65,19.85,0.44,13,0,36
29.0,-6.41,19.85,0.39,13,0,37
29.0,-5.38,19.85,0.34,13,0,38
-10.0,-0.99,-17.97,0.39,13,0,39
-10.0,6.08,-19.2,0.39,13,0,40
-10.0,2.26,-17.36,0.44,13,0,41
29.0,-9.51,19.85,0.39,13,0,42
29.0,-9.32,19.85,0.44,13,0,43
24.39,-5.14,19.85,0.44,13,0,44
-10.0,-8.13,-19.2,0.39,13,0,45
-10.0,6.58,-19.2,0.44,13,0,46
-10.0,1.36,-19.2,0.39,13,0,47
19.39,-2.76,19.85,0.44,13,0,48
29.0,-14.01,19.85,0.48,13,0,49
29.0,-4.88,19.85,0.44,13,0,50
-10.0,4.71,-19.2,0.53,13,0,51
-10.0,5.65,-19.2,0.44,13,0,52
-10.0,-9.18,-18.15,0.44,13,0,53
29.0,-8.93,19.85,0.44,13,0,54
29.0,-13.66,19.85,0.39,13,0,55
26.6,-4.56,19.85,0.44,13,0,56
-10.0,3.46,-19.2,0.48,13,0,57
-10.0,6.37,-19.2,0.39,13,0,58
-10.0,1.9,-19.2,0.39,13,0,59
-6.68,-0.16,-5.07,0.39,13,1,0
29.0,-14.39,19.85,0.39,13,1,1
29.0,-6.95,19.85,0.34,13,1,2
-10.0,4.81,-19.2,0.39,13,1,4
-10.0,4.63,-19.2,0.48,13,1,5
-10.0,-2.74,-15.76,0.39,13,1,6
29.0,-7.85,19.85,0.39,13,1,7
29.0,-16.58,19.85,0.44,13,1,8
29.0,-8.22,19.85,0.44,13,1,9
-10.0,2.02,-19.2,0.39,13,1,10
-10.0,6.58,-19.2,0.48,13,1,11
-10.0,1.59,-19.2,0.39,13,1,12
29.0,-6.62,19.85,0.39,13,1,13
29.0,-4.33,19.85,0.39,13,1,14
29.0,-3.89,19.85,0.44,13,1,15
-10.0,-1.37,-19.2,0.39,13,1,16
10.79,0.0,6.04,0.48,13,1,17
-10.0,5.53,-19.2,0.44,13,1,18
29.0,-3.43,19.85,0.44,13,1,19
29.0,-7.76,19.85,0.44,13,1,20
18.05,-7.13,12.4,0.44,13,1,21
-10.0,4.33,-17.95,0.53,13,1,22
-10.0,4.58,-19.2,0.39,13,1,23
-10.0,-1.45,-17.48,0.44,13,1,24
29.0,-8.19,19.85,0.39,13,1,25
29.0,-12.12,19.85,0.44,13,1,26
29.0,-6.49,19.85,0.39,13,1,27
-10.0,-4.88,-19.2,0.53,13,1,28
-10.0,7.04,-19.2,0.39,13,1,29
-10.0,1.49,-10.31,0.39,13,1,30
25.01,-6.34,19.85,0.44,13,1,31
23.85,5.3,13.0,0.34,13,1,32
29.0,-7.09,19.85,0.44,13,1,33
-10.0,6.99,-19.2,0.34,13,1,34
-10.0,5.39,-19.2,0.44,13,1,35
-10.0,-6.7,-10.64,0.44,13,1,37
29.0,-7.94,19.85,0.39,13,1,38
25.55,-14.99,19.03,0.39,13,1,39
29.0,-5.11,19.85,0.48,13,1,40
-10.0,-1.0,-16.8,0.44,13,1,41
-10.0,7.6,-19.2,0.44,13,1,42
-10.0,-4.4,-19.2,0.48,13,1,43
29.0,-5.94,19.85,0.34,13,1,44
29.0,-4.82,19.85,0.39,13,1,45
29.0,-3.51,19.85,0.44,13,1,46
-10.0,-1.49,-19.2,0.44,13,1,47
-10.0,6.85,-19.2,0.44,13,1,48
-1.56,0.95,1.82,0.44,13,1,49
29.0,-5.08,19.85,0.44,13,1,50
29.0,-13.09,19.85,0.44,13,1,51
23.86,-4.47,19.85,0.48,13,1,52
-10.0,1.95,-12.96,0.39,13,1,53
-10.0,7.9,-19.2,0.39,13,1,54
-10.0,4.23,-19.2,0.44,13,1,55
29.0,-7.55,19.85,0.48,13,1,56
29.0,-13.48,19.85,0.39,13,1,57
29.0,-1.43,19.85,0.39,13,1,58
-10.0,-11.59,-19.2,0.39,13,1,59
-10.0,6.05,-19.2,0.39,13,2,0
-10.0,0.0,-11.48,0.44,13,2,1
29.0,-9.23,19.85,0.48,13,2,2
29.0,-12.27,19.85,0.44,13,2,3
29.0,-7.29,19.85,0.44,13,2,4
6.97,9.08,3.8,0.39,13,2,5
-10.0,4.2,-19.2,0.39,13,2,6
-10.0,3.62,-19.2,0.44,13,2,7
29.0,-5.73,19.85,0.48,13,2,9
29.0,-5.28,19.85,0.39,13,2,10
24.8,-3.46,19.85,0.44,13,2,11
-10.0,-2.17,-13.32,0.44,13,2,12
-10.0,3.61,-19.2,0.34,13,2,13
-10.0,-2.08,-16.32,0.48,13,2,14
26.28,-6.37,19.85,0.48,13,2,15
28.98,-9.96,19.85,0.48,13,2,16
26.52,-8.75,19.85,0.48,13,2,17
-10.0,1.19,-19.2,0.44,13,2,18
-10.0,7.92,-19.2,0.58,13,2,19
-10.0,2.75,-19.2,0.39,13,2,20
29.0,-5.07,19.85,0.48,13,2,21
-4.14,-5.88,0.06,0.44,13,2,22
29.0,-5.93,19.85,0.48,13,2,23
-10.0,2.62,-19.2,0.44,13,2,24
-10.0,7.06,-19.2,0.48,13,2,25
-10.0,3.27,-19.2,0.44,13,2,26
29.0,-5.22,19.85,0.39,13,2,27
14.41,-14.02,7.52,0.48,13,2,28
28.63,-6.84,19.85,0.44,13,2,29
-10.0,-5.98,-19.2,0.44,13,2,30
-10.0,2.77,-19.2,0.44,13,2,31
-10.0,2.24,-19.2,0.48,13,2,32
29.0,-8.4,19.85,0.44,13,2,33
29.0,-10.7,19.85,0.34,13,2,34
29.0,-3.75,19.85,0.39,13,2,35
-10.0,7.65,-19.2,0.44,13,2,36
-10.0,-0.14,-19.2,0.39,13,2,37
6.14,5.18,5.69,0.39,13,2,38
24.21,-5.74,19.85,0.39,13,2,39
19.36,0.33,8.84,0.48,13,2,41
21.69,-5.61,19.85,0.48,13,2,42
-10.0,2.15,-19.2,0.44,13,2,43
-10.0,4.19,-19.2,0.48,13,2,44
-10.0,-1.02,-17.94,0.53,13,2,45
24.7,-7.49,19.85,0.39,13,2,46
29.0,-7.0,19.85,0.44,13,2,47
11.41,-6.67,9.32,0.34,13,2,48
-10.0,-1.81,-19.2,0.44,13,2,49
-10.0,5.43,-19.2,0.48,13,2,50
-10.0,6.12,-19.2,0.48,13,2,51
12.43,-5.18,10.66,0.44,13,2,52
25.38,-4.3,19.01,0.48,13,2,53
-10.0,5.55,-13.53,0.39,13,2,54
-10.0,5.85,-19.2,0.44,13,2,55
-10.0,3.08,-19.2,0.34,13,2,56
-10.0,-2.4,-19.2,0.48,13,2,57
29.0,-7.95,19.85,0.44,13,2,58
29.0,-9.16,19.85,0.39,13,2,59
23.3,-1.27,19.85,0.44,13,3,0
19.54,7.44,18.61,0.44,13,3,1
-10.0,0.42,-19.2,0.44,13,3,2
-10.0,-1.5,-19.2,0.34,13,3,3
29.0,-5.19,19.85,0.39,13,3,4
29.0,-10.92,19.85,0.48,13,3,5
18.94,-1.07,19.17,0.44,13,3,6
-10.0,1.92,-16.13,0.44,13,3,7
-10.0,3.5,-19.2,0.48,13,3,8
-10.0,-1.61,-6.86,0.44,13,3,9
-6.73,5.46,-3.43,0.39,13,3,10
29.0,-5.93,19.85,0.34,13,3,11
29.0,-3.3,19.85,0.44,13,3,13
-10.0,-1.28,-13.75,0.48,13,3,14
-10.0,4.56,-19.2,0.48,13,3,15
-10.0,-1.77,-19.2,0.39,13,3,16
29.0,-7.19,19.85,0.39,13,3,17
29.0,-8.42,19.85,0.39,13,3,18
29.0,-7.29,19.85,0.44,13,3,19
-10.0,3.9,-19.2,0.44,13,3,20
-10.0,5.86,-19.2,0.44,13,3,21
-10.0,8.03,-19.2,0.44,13,3,22
29.0,0.0,19.85,0.44,13,3,23
26.02,-17.73,19.85,0.44,13,3,24
29.0,-8.73,19.85,0.39,13,3,25
-10.0,-0.81,-19.2,0.44,13,3,26
11.0,-2.07,11.73,0.48,13,3,27
-10.0,12.27,-19.2,0.44,13,3,28
29.0,-7.9,19.85,0.44,13,3,29
29.0,-12.39,19.85,0.48,13,3,30
23.56,-4.92,19.85,0.44,13,3,31
-1.03,-1.52,3.49,0.39,13,3,32
-10.0,3.56,-19.2,0.44,13,3,33
-10.0,5.48,-19.2,0.48,13,3,34
29.0,-8.74,19.85,0.44,13,3,35
29.0,-11.12,19.85,0.48,13,3,36
29.0,-2.9,19.85,0.44,13,3,37
-10.0,9.7,-19.2,0.39,13,3,38
-10.0,5.69,-16.59,0.39,13,3,39
-10.0,0.83,-9.4,0.39,13,3,40
25.73,-7.29,19.85,0.44,13,3,41
29.0,-17.44,19.85,0.48,13,3,42
-2.64,-1.59,-0.12,0.53,13,3,43
-10.0,6.29,-19.2,0.44,13,3,44
-10.0,1.88,-19.2,0.39,13,3,46
-10.0,-3.27,-14.91,0.44,13,3,47
29.0,-7.95,19.85,0.44,13,3,48
28.18,-12.15,19.85,0.44,13,3,49
29.0,-4.31,19.85,0.44,13,3,50
-10.0,0.59,-18.87,0.39,13,3,51
-10.0,6.34,-19.2,0.44,13,3,52
-10.0,3.71,-19.2,0.44,13,3,53
29.0,-5.36,19.85,0.48,13,3,54
29.0,-10.27,19.85,0.34,13,3,55
28.62,-3.44,19.85,0.44,13,3,56
-10.0,-3.15,-12.04,0.53,13,3,57
-10.0,7.41,-19.2,0.34,13,3,58
-10.0,-0.48,-17.91,0.34,13,3,59
-10.0,3.53,-7.12,0.39,13,4,0
29.0,-7.07,19.85,0.44,13,4,1
29.0,-5.05,19.85,0.44,13,4,2
-10.0,-3.05,-18.63,0.44,13,4,3
-10.0,-2.44,-19.2,0.48,13,4,4
-10.0,1.02,-11.68,0.39,13,4,5
29.0,-8.24,19.85,0.44,13,4,6
29.0,-12.93,19.85,0.48,13,4,7
29.0,-6.41,19.85,0.44,13,4,8
-10.0,9.09,-19.2,0.44,13,4,9
-10.0,4.87,-18.48,0.39,13,4,10
-10.0,1.84,-13.65,0.39,13,4,11
29.0,-7.8,19.85,0.34,13,4,12
29.0,-12.72,19.85,0.39,13,4,13
29.0,-4.5,19.85,0.44,13,4,14
0.96,12.27,0.36,0.44,13,4,15
-10.0,2.8,-19.2,0.44,13,4,16
-10.0,2.9,-17.39,0.48,13,4,18
29.0,-6.47,19.85,0.48,13,4,19
29.0,-13.37,19.85,0.44,13,4,20
29.0,-1.92,19.85,0.48,13,4,21
-10.0,0.42,-19.2,0.44,13,4,22
-10.0,6.67,-19.2,0.48,13,4,23
-10.0,8.77,-19.2,0.44,13,4,24
29.0,-4.94,19.85,0.34,13,4,25
21.29,-15.48,12.96,0.48,13,4,26
18.79,-5.66,19.85,0.48,13,4,27
-10.0,0.33,-17.29,0.34,13,4,28
-10.0,6.21,-19.2,0.39,13,4,29
-10.0,6.0,-19.2,0.44,13,4,30
28.03,-6.1,19.85,0.39,13,4,31
-0.64,2.7,0.29,0.53,13,4,32
28.15,-8.72,19.85,0.44,13,4,33
-10.0,5.34,-18.49,0.39,13,4,34
-10.0,3.64,-19.2,0.53,13,4,35
-10.0,9.2,-19.2,0.48,13,4,36
29.0,-6.57,19.85,0.39,13,4,37
18.33,-18.02,12.63,0.44,13,4,38
24.94,-5.7,19.85,0.44,13,4,39
-10.0,3.16,-9.31,0.48,13,4,40
-10.0,3.06,-19.2,0.39,13,4,41
-10.0,12.16,-19.2,0.48,13,4,42
29.0,-4.07,19.85,0.48,13,4,43
29.0,-12.32,19.85,0.44,13,4,44
29.0,-3.53,19.85,0.44,13,4,45
-10.0,5.26,-19.2,0.48,13,4,46
-10.0,6.46,-19.2,0.53,13,4,47
